customer_id,first_name,last_name,date_of_birth,age,state,branch_id,email,phone,employment_status,employment_length_years,annual_income,credit_score,customer_since
CUST101057,Tara,Keller,1981-11-23,44,MO,BR109,laurie11@example.org,+1-697-538-8182x73063,Employed,4.6,90246.27,712,2016-10-03
CUST101440,Charles,Davis,1989-06-30,37,VA,BR110,lynnoconnor@example.com,3537494197,Employed,0.8,84040.86,744,2022-01-17
CUST101833,Walter,Ramos,1990-04-27,36,NJ,BR105,scott35@example.org,+1-799-387-5915x3007,Unemployed,0.0,19340.35,569,2015-08-14
CUST100859,Steven,Perez,1986-12-20,39,NJ,BR109,novaklisa@example.com,(884)474-3621x300,Employed,6.0,79735.82,769,2016-12-05
CUST100247,Henry,Morales,1977-11-21,48,TN,BR101,diane89@example.com,(558)855-6659x398,Self-Employed,4.2,70547.58,727,2023-02-23
CUST100990,Pamela,Macias,1985-04-12,41,OH,BR100,nnunez@example.org,861.685.1862x6713,Self-Employed,0.3,60186.22,692,2026-02-14
CUST101179,Madeline,Underwood,2008-08-11,18,CO,BR105,robert89@example.org,(423)427-2371x79890,,0.0,60900.28,673,2015-02-15
CUST101001,Kimberly,Kelly,1972-08-12,54,NY,BR106,andredonaldson@example.com,(241)984-9378x4679,Employed,5.0,64395.9,763,2025-05-11
CUST100691,Philip,Torres,1994-09-29,31,NJ,BR106,jeremy79@example.net,466.527.0511x5794,Employed,1.6,75270.73,692,2019-06-18
CUST101463,Gary,Blake,2007-09-28,18,New York,BR102,ebell@example.net,+1-880-757-6310x1089,Employed,0.0,49171.83,648,2016-02-17
CUST100339,Ashley,Stokes,1992-02-11,34,MI,BR100,vazquezjamie@example.com,252.694.5637x18344,EMPLOYED,2.2,78793.56,782,2026-08-02
CUST101581,Jessica,Ellison,1969-03-27,57,IL,BR100,lwalton@example.org,(607)409-8348,Self-Employed,1.8,72642.86,782,2021-10-02
CUST100216,Rachel,Greene,1973-11-25,52,NC,BR109,davisdonna@example.net,+1-506-986-5086,Employed,2.0,75938.68,682,2023-07-03
CUST100239,Patrick,Smith,1982-12-22,43,PA,BR103,paulproctor@example.org,001-303-671-8376x4520,Employed,2.1,18537.78,635,2018-11-26
CUST101276,Jennifer,Lawrence,2007-10-13,18,TX,BR102,cameronramos@example.org,001-404-280-2835x4158,EMPLOYED,0.0,118921.09,757,2020-12-30
CUST100543,Toni,Richardson,1994-08-15,32,WA,BR101,matthewhull@example.org,219.503.6890,Employed,11.4,44002.3,661,2023-11-05
CUST102218,Sarah,Sanchez,2003-02-20,23,MA,BR100,thomasflowers@example.com,(418)645-3577x77859,Unemployed,0.0,8645.1,463,2026-02-10
CUST101715,Eric,Bullock,2005-02-19,21,VA,BR111,lorijohnson@example.com,802-809-8446x9888,Self-Employed,3.0,0.0,581,2017-02-25
CUST101924,Dorothy,Rivera,1967-04-15,59,NJ,BR102,eric34@example.com,001-579-892-5197,Employed,21.4,13713.72,732,2017-10-22
CUST101517,Rebecca,Palmer,1972-10-23,53,IN,BR102,jashley@example.net,326-980-9282x6164,Employed,9.8,67936.48,739,2012-02-15
CUST101628,Jennifer,Arias,1988-10-11,37,NY,BR109,darrellarmstrong@example.org,594.537.6382x7490, Employed ,6.8,66842.85,717,2013-06-23
CUST101488,Jason,Smith,1995-10-09,30,IN,BR101,ptaylor@example.com,5289303424,Employed,4.9,48097.52,683,2016-08-29
CUST101415,Richard,Erickson,1994-09-30,31,FL,BR100,davenportstephanie@example.com,,Employed,4.8,83522.69,750,2019-09-29
CUST101682,Cody,Wilson,1962-05-06,64,NC,BR107,jason83@example.org,407-375-1306x1092,Retired,0.0,,662,2017-09-17
CUST100438,  Jill  ,James,1993-06-10,33,IL,BR110,ostokes@example.com,741-411-5931,Employed,1.3,43221.01,735,2024-06-14
CUST102176,Christopher,Huang,1984-04-01,42,CA,BR109,mgarcia@example.net,(736)603-6808,EMPLOYED,8.6,54575.03,689,2015-08-14
CUST101606,Amanda,Miller,1984-04-19,42,MO,BR106,fnorton@example.org,908.304.9293x2850,Employed,5.3,"$28,236.72",708,2020-09-04
CUST101985,Dustin,Miles,1988-08-01,38,WI,BR109,,809.877.3983,Self_Employed,10.0,39487.65,640,2017-11-13
CUST101268,Charles,Wilcox,1987-10-22,38,VA,BR111,donald44@example.com,305.977.7196,Employed,1.2,-71041.75,739,2013-05-04
CUST100860,Erica,Griffin,1990-08-01,36,FL,BR108,fcarlson@example.org,418.905.3396,Unemployed,0.0,,669,2025-06-23
CUST100950,  Joy  ,Moore,1997-05-24,29,WA,BR100,gregorymullen@example.com,5629953506,Employed,1.0,106358.33,794,2024-08-14
CUST100326,Michael,Ferguson,1977-06-03,49,MA,BR101,madeline02@example.net,357-865-2132x8338,self-employed,1.2,28949.67,742,2018-08-05
CUST100226,Christian,Sosa,1989-11-04,36,MO,BR100,waustin@example.net,,self-employed,3.3,101601.53,701,2017-08-29
CUST100851,Jessica,Johnson,2000-05-07,26,NY,BR105,ryanrogers@example.net,3273481242, Self-Employed ,1.0,76253.26,728,2015-12-19
CUST101489,Danny,Graham,1976-12-05,49,PA,BR108,melissacastro@example.net,966-631-6696,unemployed,0.0,12682.13,571,2011-11-11
CUST100553,Mackenzie,Perry,1984-02-04,42,TX,BR103,jliu@example.org,495-256-5749x02504,Employed,0.5,88832.51,703,2013-04-22
CUST100061,Karen,Parrish,1983-05-22,43,AZ,BR106,schmittcaroline@example.com,798-332-7315,Employed,2.4,124181.12,705,2023-02-06
CUST102243,Vickie,Barron,2008-08-30,18,NY,BR111,daniellerichardson@example.org,246.555.4612,Employed,0.0,103476.39,754,2023-01-27
CUST101442,  Elizabeth  ,Herrera,1988-10-19,37,NJ,BR111,patricia63@example.com,(400)276-1504,Employed,19.0,,747,2016-05-31
CUST100034,Mark,Warner,1997-06-21,29,NC,BR108,kristopher31@example.net,651.382.3374,self-employed,0.2,41011.07,734,2024-02-22
CUST101732,  Bradley  ,Ward,1977-11-08,48,WI,BR109,ballardkelly@example.com,7107413135,Employed,2.7,58043.89,725,2026-01-17
CUST102499,Daniel,Hays,1994-01-10,32,WA,BR109,thomasmartin@example.com,,EMPLOYED,13.7,"$67,379.95",677,2013-01-24
CUST101562,Diana,Hansen,1968-10-15,57,IN,BR110,johnrobinson@example.org,5654874488,Employed,4.6,"$67,555.41",727,2015-05-10
CUST101955,Lance,Miller,1994-08-28,32,IN,BR102,tmarquez@example.net,894.367.7818x9863,Unemployed,0.0,,622,2024-09-30
CUST100155,Kimberly,Walker,1988-10-14,37,WI,BR103,madisonwatson@example.net,+1-319-294-1013x7215,Employed,4.0,95231.56,727,2025-10-12
CUST101820,Gary,Davidson,1975-11-20,50,TX,BR111,usanchez@example.org,+1-729-301-8320, Employed ,0.5,53007.23,680,2013-01-24
CUST102292,Rebecca,Parker,1992-05-17,34,WA,BR107,kimberly09@example.com,572.748.7747x6308,Employed,16.0,79432.03,756,2018-04-12
CUST102090,Michelle,Gomez,1974-05-24,52,FL,BR107,kwilliams@example.com,686.450.4441x4429,Employed,4.3,106463.97,712,2022-11-22
CUST101839,Kathryn,Williamson,1969-05-05,57,TX,BR104,qwagner@example.org,8012414424,Employed,1.6,108000.57,685,2021-04-18
CUST102290,Christopher,Berger,1960-07-11,66,Texas,BR100,michelle57@example.com,+1-229-225-5568x08469,Retired,0.0,34842.06,652,2013-04-10
CUST101106,Jessica,Adams,2004-03-28,22,NY,BR109,krauseaaron@example.com,,Unemployed,0.0,9326.98,620,2016-07-07
CUST102193,Darren,Mckinney,1986-05-15,40,OH,BR109,scott23@example.com,4747170602,Self-Employed,4.8,30744.92,694,2014-04-04
CUST101893,  Stephanie  ,Williams,1966-01-16,60,TX,BR104,julie56@example.org,001-733-989-2349x524,Employed,9.2,71575.85,738,2012-07-10
CUST101390,Austin,Reyes,1990-02-28,36,CO,BR101,autumn78@example.com,001-592-885-5162x159,employed,12.9,91508.58,770,2018-05-13
CUST101753,Dalton,Woods,1961-08-13,65,MA,BR104,davidlong@example.org,625.603.9439,Retired,0.0,33005.48,719,2025-09-18
CUST101885,Angela,Mckinney,1966-11-11,59,MI,BR100,yarcher@example.com,2625895134,,0.0,12338.66,576,2020-02-21
CUST100661,Felicia,Lawrence,1992-10-31,33,MI,BR108,racheljimenez@example.net,(395)778-6718,Employed,0.5,40179.01,662,2015-05-25
CUST101635,Jason,Kramer,1978-02-02,48,CO,BR108,xjones@example.com,274-691-9538,Employed,7.9,81226.63,742,2014-05-25
CUST100348,Thomas,Gutierrez,1969-08-31,57,CA,BR107,jennifer12@example.net,981-456-9857x002,Employed,5.2,67684.64,705,2011-10-08
CUST101574,  Wyatt  ,Tucker,1996-08-19,30,FL,BR110,mcdanielfrances@example.org,6177078129,Employed,0.6,49299.78,666,2018-05-31
CUST100297,Denise,Smith,1989-03-22,37,TX,BR103,,969-308-7766x18306,Employed,13.0,55637.49,780,2020-03-08
CUST100166,Caroline,Gonzalez,1979-05-21,47,TN,BR107,clarkdanielle@example.org,714.467.7418x6256,,1.7,114303.87,713,2018-05-17
CUST101880,Desiree,Simpson,1985-08-14,41,MA,BR109,jenniferwilliams@example.com,886.481.0253x12926,Self-Employed,0.2,82792.1,712,2016-06-10
CUST100092,Juan,Harper,1988-10-09,37,WI,BR101,amitchell@example.org,(624)356-5060x98358,Employed,0.9,84899.14,747,2017-06-27
CUST101967,Molly,Hanna,1993-03-27,33,WA,BR108,pittsmary@example.net,713-453-7396,Unemployed,0.0,10244.5,546,2018-12-04
CUST100535,Jessica,Hall,1992-10-02,33,TX,BR110,portererin@example.com,001-933-712-6610x94101,Self-Employed,0.1,41931.6,708,2020-10-08
CUST102430,Derek,Freeman,1968-04-29,58,NY,BR106,hannahpage@example.com,(222)315-5325,Employed,15.8,62417.91,717,2017-07-29
CUST100204,Shannon,Sullivan,1993-02-17,33,WA,BR106,andre18@example.org,+1-691-990-1581x4491,EMPLOYED,1.3,64678.37,700,2017-05-31
CUST101569,Adam,Miller,1980-12-15,45,CO,BR100,ischneider@example.org,523.786.9742x1736,Self-Employed,1.7,67409.21,731,2021-07-17
CUST101733,Kevin,Williams,2006-03-07,20,WI,BR106,jwolf@example.net,+1-923-995-6721x76189,Employed,2.0,78882.02,686,2019-01-19
CUST100906,Shelly,Daniels,2000-10-18,25,OH,BR107,adam10@example.com,+1-901-319-5092,Employed,7.0,64570.54,667,2026-05-11
CUST100913,Holly,Cross,1973-03-21,53,MA,BR111,prestoncory@example.org,678-961-9025,Unemployed,0.0,15109.21,647,2021-11-24
CUST101629,  Jermaine  ,Guzman,1964-11-22,61,WA,BR106,angela70@example.com,931.648.3687x477,Employed,7.2,29029.62,670,2011-10-26
CUST102418,Edward,Clark,1969-08-29,57,MO,BR109,michaelhanna@example.org,877.550.4480,Self-Employed,9.3,105653.42,778,2021-02-09
CUST100186,William,Cummings,1988-10-24,37,WI,BR109,,247-201-2045x5611, Self-Employed ,1.0,55912.31,725,2024-06-07
CUST100777,Daniel,Torres,1972-12-01,53,GA,BR100,zking@example.com,001-936-599-9516,Employed,1.2,105366.5,754,2025-01-02
CUST102495,Christopher,Munoz,1997-11-19,28,MO,BR110,natasha08@example.net,(489)398-1811x994,Employed,1.7,75208.29,741,2019-02-19
CUST100599,Benjamin,Rodgers,1975-01-30,51,NY,BR109,gregorynichols@example.org,001-327-764-5793x8970,Employed,0.2,60000.52,690,2017-04-14
CUST101033,Susan,Silva,2003-12-02,22,MA,BR105,morganthomas@example.com,,Employed,4.0,54109.41,684,2014-12-13
CUST100010,Jessica,Nunez,1974-03-11,52,OH,BR110,brownjessica@example.org,933.587.2624,Employed,2.6,32258.07,794,2024-10-08
CUST101576,  Audrey  ,Peters,2008-05-19,18,TN,BR107,brandontaylor@example.com,(247)671-1588x2187,Employed,0.0,50530.21,728,2012-10-23
CUST101304,Kimberly,Wilson,1971-03-09,55,MI,BR102,howardannette@example.net,670.674.5991x530,Employed,31.6,97335.53,786,2016-06-18
CUST101745,Brittany,Mora,1971-10-16,54,GA,BR102,bowmananthony@example.org,613.469.3005x2214,Employed,2.6,138389.55,801,2021-05-16
CUST101654,Ronnie,Manning,1995-09-03,31,WI,BR100,julie84@example.com,908-789-5930x320,Employed,2.8,34173.85,686,2018-03-23
CUST101769,Samuel,Smith,1978-09-17,48,TX,BR103,csmith@example.com,+1-493-265-1875x6926,employed,4.3,100878.47,742,2024-02-28
CUST101770,Shelby,Walker,1985-07-01,41,FL,BR108,terrenceclark@example.com,001-771-925-6721x23008,Employed,4.3,82388.02,754,2021-07-25
CUST101233,David,Johnson,2003-08-10,23,IN,BR109,,906.335.7803,Employed,1.9,71235.77,701,2021-09-06
CUST102294,Miranda,Woods,1997-01-15,29,NY,BR108,,001-728-876-5755x52586,Employed,10.8,97499.27,775,2024-10-20
CUST101585,Matthew,Holland,1989-02-26,37,CO,BR107,,(758)537-9900,Employed,3.3,58079.29,735,2017-09-06
CUST101817,Adrian,Flores,1978-09-04,48,Texas,BR105,jacob64@example.org,(273)602-2099x41753,Self-Employed,4.0,82351.17,734,2025-10-29
CUST100898,Elizabeth,Henderson,1973-09-11,53,TN,BR101,jonesrebecca@example.com,(641)913-4078x516,employed,16.0,23811.03,703,2012-05-07
CUST101591,April,Robinson,1986-05-27,40,NY,BR103,christopherwatson@example.org,(319)285-9655,Employed,0.8,96698.1,759,2013-08-18
CUST100121,Eric,Dawson,1984-10-21,41,TN,BR103,jodistewart@example.org,404-875-4121,SELF-EMPLOYED,4.1,69521.96,706,2018-06-02
CUST100656,Valerie,Lewis,1985-09-01,41,MI,BR107,scollins@example.net,753-398-6289x5090,Employed,0.7,59466.79,724,2023-04-12
CUST101791,Samuel,Wallace,1992-02-14,34,IL,BR104,varroyo@example.com,581-447-1266x6153,employed,3.8,79523.89,686,2020-10-12
CUST101896,Eric,Ramsey,1972-07-09,54,NC,BR110,christopher23@example.org,606.325.3941x85455,Employed,0.3,,824,2024-04-21
CUST101938,Nichole,Barrett,1992-04-12,34,CA,BR104,sethgibbs@example.com,+1-212-268-1793,Employed,8.8,80553.42,728,2019-07-01
CUST100130,Nicole,Cole,1992-06-17,34,AZ,BR105,tprice@example.org,541.991.8255,Employed,4.6,32070.6,632,2013-06-03
CUST101485,Regina,Lin,1972-12-12,53,IN,BR105,williamsthomas@example.net,283.912.7365x48522,EMPLOYED,6.8,57446.02,743,2013-09-19
CUST101722,Kimberly,Stevens,1991-05-08,35,WA,BR108,eblack@example.net,7425357318,Employed,11.3,60710.51,666,2012-10-11
CUST100133,Shannon,Brown,1970-01-14,56,WI,BR103,stephanie72@example.org,,Employed,5.3,60674.14,691,2012-03-18
CUST100000,Angel,Hill,1978-05-13,48,NJ,BR101,donaldgarcia@example.net,+1-219-560-0133,UNEMPLOYED,0.0,,616,2022-05-28
CUST100251,Nichole,Hamilton,2099-01-01,23,TN,BR101,kanejeremy@example.net,+1-506-404-8058x925,Unemployed,0.0,15053.27,592,2012-06-23
CUST101069,Veronica,Wolfe,1975-06-09,51,NC,BR111,pmarquez@example.org,+1-895-634-8110x50147,Employed,2.5,48186.11,723,2023-03-11
CUST101887,John,Jackson,1985-06-23,41,CA,BR105,kennedymichael@example.com,,Employed,8.2,89877.55,719,2012-07-25
CUST100699,Donald,Garcia,1984-08-26,42,NC,BR109,shelbyyoung@example.com,(851)465-1768x086,Employed,24.0,86059.2,658,2019-11-25
CUST102097,Joseph,Mitchell,1984-04-22,42,CO,BR109,xburton@example.com,001-488-201-2256,Employed,13.9,66760.76,698,2019-08-30
CUST100238,Jesse,Hernandez,1981-06-14,45,NJ,BR101,arobinson@example.com,457.505.1204x6187,Employed,7.5,72695.88,698,2025-01-31
CUST101435,  Joan  ,Nguyen,1989-12-22,36,IL,BR106,donna04@example.org,+1-531-569-7920x6754,Self Employed,0.0,77635.17,714,2016-04-14
CUST102049,Randall,Torres,1989-04-19,37,MI,BR100,lawrence07@example.com,5056355882,Employed,7.7,47343.56,711,2019-12-15
CUST100956,  Lauren  ,Galloway,1975-12-15,50,NJ,BR109,davidpearson@example.net,001-607-559-8897x86533,Unemployed,0.0,22799.25,564,2013-06-11
CUST101476,Christopher,Acosta,1986-12-08,39,GA,BR103,hshort@example.com,(513)702-3641x6936, Employed ,4.1,106555.24,775,2025-05-06
CUST101062,Tiffany,Owens,2008-01-04,18,GA,BR100,michelle01@example.org,975.435.8210,Employed,0.0,86470.33,709,2020-01-19
CUST101953,Julian,Parker,1993-08-29,33,MI,BR107,,296.687.8842,Self-Employed,5.0,78968.59,688,2018-08-14
CUST101903,Julie,Singh,1974-07-01,52,CA,BR100,whitepedro@example.org,869-401-7495x3891,Employed,13.3,93077.91,702,2025-03-04
CUST102223,Cameron,Shepard,1941-08-17,85,NY,BR100,shane55@example.com,786-732-8107x0560,Employed,17.0,75831.72,741,2018-11-13
CUST101878,Sheryl,Gonzalez,1970-03-02,56,CA,BR104,xwalker@example.com,936.656.7071x90565,Employed,1.9,70034.46,741,2024-03-28
CUST100729,David,Wolf,1966-11-12,59,MO,BR108,williamschad@example.org,+1-284-221-6309,,5.8,74057.02,776,2013-05-21
CUST101464,Gabriel,Perez,2008-07-05,18,IN,BR101,pricekeith@example.org,674-686-7948x698,Unemployed,0.0,18667.83,572,2019-06-07
CUST101009,James,Cook,1976-08-16,50,IL,BR109,bdixon@example.org,418.836.1133,Employed,18.5,67884.91,717,2025-09-10
CUST100549,Victoria,Allen,1991-03-11,35,CA,BR104,,638-745-9609,Self-Employed,10.4,82213.68,680,2015-09-25
CUST101337,Jonathan,Smith,2002-05-03,24,IL,BR105,ellismelissa@example.net,3692014971,Self_Employed,6.0,46429.82,691,2026-02-04
CUST100969,  Steven  ,Lopez,1972-01-04,54,VA,BR100,turnermckenzie@example.org,(638)850-2289,Employed,8.0,"$113,485.61",795,2017-07-21
CUST101359,Nicole,Kelly,1989-10-22,36,TN,BR103,melindafarley@example.com,303.304.4077,Employed,7.6,97489.97,743,2025-01-20
CUST101724,Samantha,Barrera,2008-04-13,18,IL,BR101,donna99@example.com,557.268.6621,,0.0,63901.09,668,2023-11-01
CUST100110,Stacy,Hobbs,1980-10-14,45,MO,BR100,conniesimmons@example.com,8564856624, Self-Employed ,3.8,66361.69,651,2022-12-23
CUST100159,Joanna,Howard,1981-01-16,45,IN,BR107,warnermichael@example.net,001-229-337-8427,Employed,2.9,68295.05,744,2012-07-24
CUST100609,Richard,Meyer,2002-05-28,24,MA,BR101,eatkins@example.com,781-898-0770x460,Employed,6.0,59082.87,734,2022-05-31
CUST100915,Brent,Flores,1995-06-04,31,AZ,BR110,jason25@example.net,+1-494-979-5074x07173,Employed,4.0,62076.71,706,2020-08-06
CUST100291,Matthew,Miller,1989-08-02,37,NY,BR105,caitlinunderwood@example.com,001-966-837-2395x04102,Employed,3.1,84064.17,632,2018-10-29
CUST100745,Ashley,Butler,1981-12-01,44,IN,BR111,ronaldcarroll@example.org,4129047137,Employed,11.4,40715.54,734,2013-06-05
CUST102161,Brendan,Costa,1972-08-03,54,IN,BR106,joy58@example.org,204-597-7957x240,Employed,17.3,1987.04,652,2012-08-06
CUST100775,Jimmy,Tucker,1999-09-28,26,VA,BR101,valeriearnold@example.net,(614)858-4148,Employed,4.7,45421.78,682,2012-01-10
CUST101727,Sandra,Thomas,1981-03-22,45,IL,BR108,JOSEBARNES@EXAMPLE.NET,, Employed ,0.0,31447.28513452284,723,2016-12-29
CUST100577,Adam,Miles,2004-09-19,22,TX,BR110,heathermedina@example.com,509-779-2158,Employed,4.0,68283.78,710,2021-02-07
CUST101457,Chase,Richardson,2003-12-16,22,NJ,BR108,sherrymonroe@example.org,+1-502-866-9141, Employed ,4.0,75869.06,706,2011-10-26
CUST100263,Jill,James,1986-10-07,39,NY,BR102,phillip99@example.net,208.517.7038x86086,Employed,13.0,82400.6,757,2016-01-25
CUST101255,Mary,Acevedo,1990-04-12,36,NC,BR105,kimlee@example.net,001-520-894-5167x6706,Employed,1.5,57928.68,801,2021-02-14
CUST100302,Tina,Gregory,2008-07-15,18,AZ,BR101,david98@example.org,430-992-5114x26258,Employed,0.0,140381.57,807,2015-05-11
CUST101771,Michael,Matthews,1978-08-02,48,OH,BR107,jim42@example.com,001-266-500-9805x78369,Employed,4.4,30330.59,700,2012-03-07
CUST101199,Tiffany,Decker,2004-06-14,22,TX,BR104,kimberly48@example.com,622.788.3904x7331,,1.5,72082.31,656,2015-11-03
CUST102225,Carolyn,Park,1992-02-06,34,CO,BR100,dixonkelly@example.org,001-669-475-7554x60683,Employed,13.4,131708.12,802,2017-12-16
CUST100149,Jennifer,Nelson,1992-02-21,34,IN,BR110,duncandavid@example.net,6237806174,Employed,10.0,85727.99,692,2013-01-04
CUST100814,Crystal,Gonzalez,1977-11-25,48,CA,BR103,omay@example.org,6538440777,Unemployed,0.0,16770.0,568,2014-02-22
CUST100071,Cameron,Davis,1961-05-16,65,TN,BR103,umitchell@example.net,+1-625-819-2546x291, Retired ,0.0,29231.1,650,2021-04-28
CUST100089,John,Aguirre,1990-01-10,36,IL,BR110,eevans@example.net,4277677359,employed,9.8,95328.0,699,2024-07-29
CUST100117,Daniel,Davis,1988-08-19,38,PA,BR106,johnharvey@example.com,(246)315-6793x341,SELF-EMPLOYED,1.4,102671.36,765,2017-10-08
CUST101511,Richard,Ellis,1990-05-26,36,VA,BR100,reynoldssheena@example.com,5156120039,Employed,0.9,86281.9,739,2016-05-03
CUST102271,Jason,Galvan,1986-05-13,40,TN,BR100,lisa36@example.org,368-808-7793x47244,Employed,9.0,47442.02,728,2018-08-23
CUST100459,Michael,Garcia,1968-11-28,57,TN,BR108,hgonzalez@example.net,(861)770-2437,Employed,0.9,64986.71,734,2016-03-09
CUST102189,Samantha,Paul,2000-01-25,26,NC,BR102,peterberger@example.com,+1-850-746-1622x8439,Unemployed,0.0,12905.62,649,2018-01-23
CUST100241,Gina,Morgan,1998-03-23,28,IN,BR109,browndeanna@example.net,+1-512-273-5857,EMPLOYED,6.3,0.0,623,2022-01-02
CUST100841,Michael,Burton,1989-06-21,37,VA,BR100,jtaylor@example.net,5523918768,Employed,0.4,60375.67,737,2017-07-30
CUST101937,Lisa,Anderson,1996-12-21,29,OH,BR103,rebecca70@example.net,+1-681-201-4812x97198,Employed,1.1,53219.61,675,2023-04-11
CUST100744,Willie,Estrada,1999-02-27,27,MA,BR104,lutzeric@example.com,674-222-3196x46300, Employed ,9.0,80190.49,716,2025-12-12
CUST100785,Steven,Davis,1992-06-30,34,Florida,BR109,hogandavid@example.org,481.587.6920,Employed,1.9,72450.37,704,2023-08-23
CUST100496,  Barbara  ,Smith,1987-09-11,39,TX,BR107,allen48@example.org,001-477-966-5586x851,Employed,19.9,47099.93,744,2018-02-11
CUST101865,Shelly,Anderson,1985-12-16,40,AZ,BR104,richard01@example.com,(731)591-9863x7085,Employed,2.9,83067.05,708,2023-11-04
CUST101522,Jessica,Smith,2006-02-01,20,NY,BR104,hernandezelizabeth@example.net,923.692.0102x9759,Employed,1.9,56316.94,732,2021-05-25
CUST100220,Linda,Morrow,1983-05-12,43,MA,BR103,bfrost@example.org,643-251-9066,Employed,1.8,51980.84,672,2025-10-31
CUST100404,Marc,Brooks,2003-03-10,23,PA,BR101,,696-890-3337x363,Employed,1.1,"$35,235.99",706,2024-12-24
CUST101360,Pamela,Russell,1978-05-05,48,TN,BR105,elizabeth55@example.com,(663)745-4182x99126,Employed,17.0,59093.54,743,2014-01-01
CUST100920,Matthew,Smith,1967-07-27,59,MO,BR108,cynthiapoole@example.org,436.254.2624x1784,Employed,21.0,61832.12,704,2021-02-01
CUST102220,Peter,Bowman,1973-07-22,53,TX,BR106,,(295)598-8161,Self-Employed,3.0,28388.61,670,2018-04-05
CUST100984,Victoria,Evans,1999-04-05,27,Texas,BR107,garciabrandi@example.net,948-980-6442x00629,Self Employed,4.2,94893.23,725,2021-03-30
CUST102234,Johnny,Wilcox,1983-04-29,43,WI,BR108,andrearamirez@example.org,,Employed,2.8,37382.35,766,2015-02-17
CUST101333,Jacob,Ortiz,1970-03-28,56,IN,BR109,lindacraig@example.net,+1-633-243-7518x669,Employed,0.9,52046.12,736,2019-04-19
CUST101915,Jay,Yang,1963-08-29,63,WI,BR102,egonzalez@example.net,575-924-8135,Employed,2.5,26026.98,739,2017-06-22
CUST100312,Alyssa,Phillips,1975-06-01,51,IN,BR104,helen98@example.net,819.750.8501,Unemployed,0.0,17812.38,644,2018-08-31
CUST100677,John,Rodgers,2002-01-15,24,CO,BR105,wstewart@example.net,501.611.0005x15532,Employed,2.6,76528.52,736,2024-04-06
CUST102460,James,Leonard,1991-09-30,34,MI,BR106,ytaylor@example.net,595.539.1067,Employed,10.7,61347.84,700,2014-11-26
CUST100328,Jeremy,Martinez,1984-11-12,41,AZ,BR110,tinacoleman@example.org,207-960-3108, Employed ,11.5,78364.74,709,2013-07-01
CUST101036,Mandy,Malone,1968-09-14,58,Florida,BR102,,(616)302-5239,Employed,3.4,73873.96,727,2013-11-03
CUST102133,Kristin,Mccormick,1978-03-16,48,NJ,BR108,dorisphillips@example.net,6676100997,Employed,0.0,,792,2026-05-29
CUST102131,Ann,Leblanc,1977-05-13,49,NY,BR110,briancummings@example.net,(552)482-3016x430,EMPLOYED,0.0,55215.18,715,2020-09-20
CUST100103,Kurt,Sullivan,1978-11-04,47,NC,BR108,hannah45@example.net,932.572.7956,Employed,6.9,52769.5,777,2023-02-02
CUST100734,Andrew,Mcconnell,1985-03-12,41,MI,BR109,debbiebrown@example.net,9698556076,Employed,7.9,47019.62,666,2013-01-21
CUST101204,James,Lopez,1982-10-11,43,CO,BR107,psawyer@example.net,205-322-4114x20667,Employed,12.0,48573.55,665,2016-06-03
CUST100694,  Andrew  ,Dixon,1965-03-12,61,TX,BR111,cruzeddie@example.com,587-679-4176, Self-Employed ,1.8,87905.76,779,2022-05-06
CUST100497,Brooke,Daniels,1968-11-25,57,WI,BR110,qmitchell@example.net,+1-364-991-1110x96179,,0.1,93285.25,678,2019-03-26
CUST101340,Mallory,Curry,1984-10-08,41,GA,BR111,rachel86@example.org,789.925.7140x2503,Employed,1.1,77080.35,747,2018-02-08
CUST101165,Jennifer,Willis,1995-10-28,30,PA,BR107,guerrerorenee@example.com,+1-448-453-4001x276,Employed,12.0,103856.27,746,2025-04-17
CUST101348,Julie,Bowen,1982-11-15,43,MO,BR104,john56@example.com,252.632.6600,Employed,5.0,55284.61,638,2018-09-06
CUST100346,Felicia,Richmond,1964-02-24,62,IL,BR103,michaelbaldwin@example.com,,Unemployed,0.0,12159.32,646,2019-09-14
CUST101852,  Sarah  ,Jimenez,1983-09-13,43,WI,BR101,dlogan@example.org,(357)764-5545x90348,Employed,8.2,95446.86,745,2023-09-30
CUST100514,Michael,Houston,2008-06-08,18,NJ,BR102,donnamoss@example.org,001-311-770-3037x637, Employed ,0.0,54770.33,718,2014-11-01
CUST101028,Daniel,Lynn,1974-05-07,52,FL,BR105,williamwalsh@example.com,2286262542,Self_Employed,1.0,97015.81,708,2012-09-25
CUST100864,Gina,Cervantes,1997-04-25,29,MO,BR109,vmorrison@example.com,966-912-3740,,0.0,9938.03,550,2020-03-29
CUST101226,Amy,Bush,1978-03-11,48,MO,BR106,abigail56@example.com,+1-848-999-3005x195,Employed,7.9,41159.68,664,2016-11-29
CUST100563,Charles,Moore,2007-12-12,18,TN,BR100,joshua81@example.net,001-450-861-8538x003,Employed,0.0,49686.04,647,2024-09-25
CUST102172,  Brandy  ,Rodgers,1991-04-06,35,CA,BR101,yatesjanet@example.net,001-439-765-7537x64451,Employed,0.2,76127.56,732,2025-07-19
CUST101011,Sara,Daniel,2004-05-20,22,TX,BR101,yburnett@example.net,6186915673,self-employed,0.7,101667.42,751,2024-09-10
