customer_id,first_name,last_name,date_of_birth,age_at_2024,gender,state,postcode,employment_type,employment_tenure_months,annual_income,residential_status,dependents,customer_since
CUST004803,Vincent,Coffey,1969-08-10,54,M,VIC,2619,Full-Time,75,56654.29,Owner,3,2020-06-16
CUST004804,Pamela,Barron,2003-09-05,20,M,VIC,2373,Full-Time,26,94851.92,Renting,0,2019-03-01
CUST004805,Eileen,Mitchell,1976-06-17,47,F,WA,2949,Full-Time,1,123307.48,Mortgage,0,2018-05-20
CUST004806,David,Ortiz,1967-11-19,56,M,NSW,2678,Full-Time,4,85300.62,Living with Family,2,2018-10-11
CUST004807,Joshua,Oconnor,1959-02-21,64,M,VIC,7710,Part-Time,3,53587.05,Living with Family,1,2017-03-15
CUST004808,Steven,Church,1975-07-14,48,M,NSW,2529,Unemployed,0,18048.17,Renting,3,2019-04-13
CUST004809,Shane,Crane,1987-10-13,36,M,VIC,2690,Casual,27,29729.58,Mortgage,0,2024-06-07
CUST004810,Kimberly,Case,2000-05-31,23,F,ACT,2938,Casual,79,28954.41,Renting,2,2019-04-06
CUST004811,Melissa,Thompson,1990-04-05,33,F,VIC,0935,Casual,21,34305.16,Renting,2,2023-02-23
CUST004812,Kristin,Eaton,1994-08-11,29,M,WA,4337,Self-Employed,45,49467.21,Mortgage,1,2018-03-31
CUST004813,Thomas,Howard,1980-09-30,43,F,WA,2997,Part-Time,8,52734.49,Renting,1,2021-11-21
CUST004814,Donna,Williams,1981-11-26,42,F,VIC,2626,Full-Time,39,58419.92,Mortgage,1,2024-09-09
CUST004815,Dana,Sampson,1971-09-03,52,M,VIC,2911,Casual,29,22291.48,Living with Family,0,2024-03-05
CUST004816,Ann,Stephenson,1969-07-17,54,M,NSW,2387,Full-Time,17,47552.29,Renting,3,2025-05-12
CUST004817,Aimee,Wheeler,1988-11-19,35,F,WA,2307,Self-Employed,74,49626.95,Mortgage,2,2023-04-11
CUST004818,Vanessa,Wilson,1956-09-25,67,F,QLD,2936,Full-Time,105,61145.45,Renting,0,2019-01-17
CUST004819,Debra,Faulkner,1971-11-15,52,M,NSW,6830,Full-Time,40,82948.14,Mortgage,1,2023-07-20
CUST004820,Lauren,Thompson,1976-04-05,47,F,VIC,2937,Part-Time,135,51790.69,Mortgage,2,2018-08-22
CUST004821,Kayla,Black,1992-02-29,31,M,SA,4523,Unemployed,0,15667.56,Mortgage,0,2021-03-13
CUST004822,Timothy,Carter,1991-07-31,32,F,QLD,2920,Full-Time,40,87294.67,Renting,0,2020-11-07
CUST004823,Ann,Clay,1953-01-02,71,M,WA,0925,Full-Time,4,124190.33,Mortgage,2,2018-11-27
CUST004824,Cody,Miller,1969-02-12,54,F,NSW,9082,Full-Time,40,85101.23,Renting,3,2023-07-09
CUST004825,Ashley,Richards,1973-04-14,50,F,VIC,0866,Part-Time,40,36801.13,Renting,1,2020-06-07
CUST004826,Amber,Ward,1950-11-10,73,M,WA,2678,Part-Time,8,51035.59,Renting,1,2025-08-29
CUST004827,Deborah,Ward,1997-10-21,26,F,QLD,2364,Part-Time,48,38598.31,Owner,1,2020-05-07
CUST004828,Alyssa,Hester,1997-08-04,26,M,NSW,1037,Full-Time,54,32926.17,Mortgage,1,2016-10-23
CUST004829,Brittney,Riggs,1993-08-19,30,F,QLD,2610,Casual,71,47564.13,Living with Family,1,2024-01-08
CUST004830,Kimberly,Rose,1977-12-30,46,F,VIC,3669,Full-Time,53,96664.54,Renting,1,2018-09-30
CUST004831,Lauren,Norton,1951-11-07,72,M,VIC,2198,Unemployed,0,21923.97,Mortgage,1,2018-11-02
CUST004832,Brittney,Chambers,1978-12-29,45,M,NSW,2607,Full-Time,16,56055.56,Renting,0,2023-03-24
CUST004833,Michelle,Peck,1981-02-03,42,F,QLD,2659,Full-Time,22,68213.8,Mortgage,4,2020-05-31
CUST004834,Thomas,Mitchell,1953-03-01,70,M,SA,2856,Part-Time,34,22090.04,Owner,2,2019-07-29
CUST004835,Thomas,Ward,1957-06-15,66,M,VIC,2819,Self-Employed,32,45174.91,Living with Family,3,2021-04-24
CUST004836,Sean,Willis,1978-11-07,45,M,VIC,2920,Full-Time,8,22981.36,Renting,1,2021-01-05
CUST004837,Michele,Drake,1970-01-10,54,F,QLD,2664,Full-Time,15,76512.15,Renting,0,2019-09-24
CUST004838,Edward,Lopez,1957-05-28,66,M,NSW,2656,Casual,62,26379.28,Living with Family,1,2022-03-24
CUST004839,David,Paul,1953-02-10,70,F,VIC,2752,Self-Employed,6,66970.75,Owner,3,2025-04-20
CUST004840,Scott,Allen,1971-04-04,52,M,QLD,0807,Full-Time,5,44906.48,Renting,1,2023-07-04
CUST004841,Kimberly,Williams,1997-04-15,26,M,NSW,2983,Full-Time,7,51235.44,Mortgage,0,2019-09-28
CUST004842,Matthew,Holland,1974-10-27,49,F,NSW,2876,Part-Time,12,40629.67,Renting,2,2023-06-05
CUST004843,David,Erickson,1971-01-28,52,M,VIC,2667,Full-Time,33,50535.43,Living with Family,2,2023-07-26
CUST004844,Tonya,Brown,1983-01-23,40,M,VIC,2963,Full-Time,34,96312.73,Renting,0,2020-04-26
CUST004845,Ricky,Galvan,2003-04-30,20,F,NSW,2662,Full-Time,43,52014.79,Mortgage,0,2021-02-27
CUST004846,Victoria,Anderson,1963-02-05,60,F,QLD,4562,Casual,86,44288.78,Mortgage,1,2023-09-07
CUST004847,Jerry,Taylor,1994-06-07,29,M,NSW,2687,Self-Employed,26,85371.58,Mortgage,0,2022-10-16
CUST004848,Karen,Clark,1960-07-12,63,M,NSW,2133,Self-Employed,17,80426.86,Owner,3,2023-03-08
CUST004849,Jessica,Klein,1997-07-20,26,M,VIC,2208,Unemployed,0,15000.0,Renting,2,2022-12-17
CUST004850,Diana,King,1967-11-01,56,M,NSW,2137,Full-Time,9,68641.43,Renting,0,2016-10-28
CUST004851,Jesus,Gill,1961-03-08,62,F,QLD,2619,Full-Time,58,55696.18,Renting,1,2022-06-01
CUST004852,Lisa,Clark,1980-11-23,43,F,QLD,2856,Full-Time,52,55374.15,Renting,3,2022-06-08
CUST004853,David,Brewer,2005-11-19,18,F,NSW,9047,Part-Time,8,26720.48,Living with Family,2,2018-09-12
CUST004854,Alexandra,Page,1955-08-03,68,F,VIC,0951,Full-Time,65,113295.85,Renting,2,2021-01-08
CUST004855,Donna,Fernandez,1974-02-21,49,F,NSW,0964,Self-Employed,30,108528.89,Renting,2,2020-01-19
CUST004856,Kyle,Luna,1990-09-04,33,M,WA,2631,Full-Time,69,147302.84,Renting,1,2020-01-13
CUST004857,Amber,Walker,1988-05-02,35,M,QLD,0826,Casual,14,30340.38,Owner,1,2019-05-01
CUST004858,Jennifer,Soto,1968-06-21,55,F,WA,2613,Part-Time,71,32836.64,Mortgage,0,2022-07-21
CUST004859,Alexandra,Cox,1984-09-03,39,M,VIC,2674,Self-Employed,58,45469.37,Renting,2,2023-04-04
CUST004860,Victoria,Lewis,1957-06-05,66,M,QLD,5039,Full-Time,5,83571.54,Mortgage,0,2020-11-01
CUST004861,Taylor,Hendricks,2002-07-08,21,M,QLD,8331,Full-Time,88,103960.96,Renting,1,2022-12-19
CUST004862,Frederick,Wheeler,1951-01-20,72,F,NSW,2979,Full-Time,23,89701.96,Renting,1,2024-02-22
CUST004863,Michael,Cox,1974-02-14,49,M,NSW,2402,Casual,192,31131.31,Owner,1,2019-09-17
CUST004864,Ryan,Buck,1972-09-13,51,F,QLD,8606,Part-Time,23,31412.35,Renting,2,2022-07-17
CUST004865,Kenneth,Butler,1962-09-02,61,F,VIC,2449,Full-Time,51,101268.65,Living with Family,0,2021-12-01
CUST004866,John,Hansen,1980-07-29,43,F,NSW,2969,Full-Time,20,113337.03,Owner,0,2017-07-11
CUST004867,Jerry,Rogers,1992-02-09,31,M,NSW,2932,Self-Employed,38,77535.87,Renting,1,2024-06-07
CUST004868,Eric,Nguyen,1971-10-31,52,F,NSW,5637,Self-Employed,29,57931.28,Renting,0,2019-05-19
CUST004869,Valerie,Perez,1982-12-12,41,M,NSW,7495,Full-Time,8,106379.04,Owner,0,2024-12-23
CUST004870,James,Hart,1966-06-28,57,M,SA,2944,Part-Time,14,60051.96,Renting,0,2020-06-16
CUST004871,Elaine,Richardson,1974-12-26,49,M,NT,2370,Self-Employed,10,70641.41,Renting,1,2021-05-07
CUST004872,Brian,Rodgers,1962-04-29,61,F,NSW,2402,Full-Time,90,139636.19,Renting,0,2023-05-09
CUST004873,Shelby,James,2004-07-12,19,M,NSW,2983,Full-Time,2,53785.26,Renting,2,2022-11-14
CUST004874,Peter,Norton,1970-01-29,53,F,NSW,2672,Part-Time,2,49733.02,Renting,1,2018-04-03
CUST004875,Justin,Wagner,1992-01-19,31,M,SA,2893,Casual,53,26887.29,Mortgage,3,2022-02-09
CUST004876,Elizabeth,Smith,1953-07-07,70,M,NSW,2591,Part-Time,39,37985.47,Living with Family,1,2017-01-09
CUST004877,Ana,Jordan,1950-04-30,73,F,NSW,2073,Full-Time,16,97811.11,Mortgage,0,2025-07-05
CUST004878,Robert,Torres,1992-12-26,31,F,NSW,2618,Full-Time,16,61953.59,Mortgage,4,2024-09-14
CUST004879,James,Harrison,1986-02-23,37,M,VIC,2969,Full-Time,56,85156.74,Mortgage,0,2019-12-29
CUST004880,Christopher,Frey,2004-03-19,19,F,NSW,2290,Self-Employed,37,80450.05,Mortgage,1,2022-02-13
CUST004881,Samantha,Carter,1978-06-22,45,M,NSW,2978,Part-Time,64,40288.23,Owner,1,2017-09-10
CUST004882,Karen,Olsen,1966-04-16,57,F,NSW,2866,Full-Time,7,69844.69,Renting,2,2025-05-18
CUST004883,Jonathan,Snyder,1998-03-06,25,M,WA,2673,Full-Time,92,78157.68,Mortgage,3,2021-07-31
CUST004884,Nicole,Manning,1994-04-11,29,M,VIC,2942,Full-Time,1,53842.99,Owner,3,2021-03-27
CUST004885,Donna,Price,1982-12-08,41,F,QLD,2961,Part-Time,93,25555.56,Renting,1,2021-09-14
CUST004886,Lauren,Turner,1975-05-23,48,M,NT,2617,Full-Time,71,65762.0,Renting,0,2017-07-16
CUST004887,Karen,Shaw,1980-05-22,43,F,TAS,2614,Full-Time,53,134020.06,Owner,3,2018-12-07
CUST004888,Bradley,Weiss,1965-01-15,59,M,SA,3593,Full-Time,9,77538.8,Renting,2,2021-04-03
CUST004889,Julie,Brown,1972-08-22,51,M,VIC,2690,Casual,6,33827.02,Owner,1,2021-04-30
CUST004890,Brittany,Nunez,1982-10-28,41,M,VIC,2869,Casual,12,41472.23,Renting,1,2025-04-18
CUST004891,Sarah,Evans,1959-04-27,64,F,VIC,2685,Part-Time,29,38040.18,Mortgage,0,2018-12-26
CUST004892,Mark,Barajas,1973-04-04,50,F,WA,2651,Part-Time,24,44638.06,Renting,2,2022-11-24
CUST004893,Lynn,Gordon,1972-04-12,51,M,VIC,2308,Full-Time,6,98370.05,Owner,4,2021-08-21
CUST004894,Mindy,Barnes,1961-11-18,62,F,NSW,2926,Full-Time,107,73236.46,Living with Family,3,2020-07-27
CUST004895,Brenda,Brown,2002-03-14,21,F,QLD,2916,Full-Time,10,78523.65,Renting,2,2019-01-23
CUST004896,Russell,Sloan,1965-09-30,58,M,NSW,2619,Part-Time,34,47201.28,Renting,0,2022-08-21
CUST004897,Ronald,Lopez,2000-11-04,23,F,QLD,2619,Full-Time,24,54985.38,Mortgage,2,2024-01-14
CUST004898,Karen,Acosta,1952-04-18,71,F,WA,2995,Full-Time,8,47248.71,Renting,1,2025-07-15
CUST004899,Riley,Shaw,1981-09-12,42,M,QLD,2390,Full-Time,10,88298.5,Owner,3,2017-02-08
CUST004900,David,Boyd,1997-10-12,26,F,QLD,2683,Full-Time,11,67193.26,Owner,2,2018-09-04
CUST004901,Amy,Espinoza,1957-04-29,66,F,NSW,2990,Casual,23,33163.97,Owner,3,2017-08-18
CUST004902,Lee,Curry,1962-09-08,61,M,VIC,2029,Full-Time,36,82741.9,Owner,0,2019-10-10
CUST004903,James,Stone,1999-04-17,24,M,NT,2501,Full-Time,2,98983.5,Owner,0,2018-05-20
CUST004904,Michael,Owens,1966-10-18,57,M,NSW,4158,Part-Time,39,49006.93,Renting,2,2017-03-21
CUST004905,Destiny,Davis,1993-02-02,30,F,VIC,2929,Casual,20,33133.24,Mortgage,0,2021-11-02
CUST004906,Jake,Morales,1983-04-10,40,M,VIC,2970,Part-Time,32,58876.87,Renting,0,2024-08-13
CUST004907,Barbara,Powers,1969-03-20,54,M,SA,6396,Full-Time,13,108582.96,Renting,0,2021-07-07
CUST004908,Ryan,Keller,1954-06-15,69,M,NSW,2370,Full-Time,52,50475.59,Mortgage,1,2021-07-20
CUST004909,Chelsey,Hernandez,1986-12-18,37,F,TAS,2672,Full-Time,18,59418.01,Living with Family,1,2023-06-27
CUST004910,Melissa,Meadows,2004-09-10,19,F,NSW,2970,Self-Employed,1,35243.72,Mortgage,2,2021-02-19
CUST004911,Craig,Henderson,2002-08-11,21,F,NSW,2639,Full-Time,102,73871.22,Renting,3,2018-09-15
CUST004912,Charles,Lee,1996-11-12,27,M,WA,5522,Full-Time,26,90851.66,Owner,1,2017-02-07
CUST004913,Michele,Stokes,2000-04-10,23,M,SA,2103,Full-Time,7,113897.74,Mortgage,3,2021-01-10
CUST004914,Shari,Ruiz,1988-12-12,35,F,WA,2978,Self-Employed,22,40100.18,Renting,1,2021-09-22
CUST004915,Jennifer,Scott,1972-01-29,51,M,NSW,1661,Full-Time,32,41705.1,Owner,2,2017-05-04
CUST004916,Stacey,White,2002-12-23,21,F,VIC,0220,Casual,41,28472.78,Owner,4,2022-07-28
CUST004917,Virginia,Vargas,2002-11-26,21,M,VIC,2971,Full-Time,65,78327.84,Owner,0,2020-08-03
CUST004918,Christopher,Rodriguez,1978-03-03,45,M,NSW,9601,Full-Time,74,37303.65,Living with Family,0,2021-08-08
CUST004919,Elizabeth,Anderson,2001-11-18,22,M,SA,2689,Full-Time,1,78412.53,Renting,3,2024-04-26
CUST004920,James,White,2003-06-11,20,M,NSW,2969,Full-Time,65,98054.47,Renting,0,2024-08-06
CUST004921,Tyler,Le,1979-03-10,44,M,QLD,2620,Full-Time,1,68272.99,Mortgage,1,2020-08-02
CUST004922,Danny,Mitchell,1958-06-19,65,F,QLD,2959,Self-Employed,35,75544.62,Renting,0,2020-08-06
CUST004923,William,Jacobs,1987-11-24,36,M,VIC,2509,Part-Time,27,32637.81,Owner,2,2023-01-22
CUST004924,Ashley,Sullivan,1986-06-16,37,M,VIC,9045,Casual,26,19473.74,Mortgage,0,2017-01-01
CUST004925,Calvin,Webster,1959-03-13,64,M,WA,2676,Full-Time,27,59031.97,Mortgage,1,2016-10-11
CUST004926,Kristi,Parsons,1956-10-29,67,F,WA,9044,Part-Time,31,43055.54,Mortgage,2,2023-06-13
CUST004927,Mary,Walter,1996-07-19,27,M,NSW,2397,Full-Time,28,88580.98,Mortgage,2,2024-11-20
CUST004928,Linda,Arnold,1964-08-11,59,F,QLD,2694,Full-Time,2,66808.4,Mortgage,1,2020-07-19
CUST004929,Juan,Hutchinson,1968-08-13,55,F,VIC,2060,Full-Time,1,35374.73,Renting,3,2022-01-15
CUST004930,Jody,Poole,1996-10-17,27,M,QLD,3062,Unemployed,0,27151.07,Owner,1,2022-12-15
CUST004931,Matthew,Reynolds,1976-03-20,47,M,NSW,9398,Full-Time,110,54557.53,Mortgage,0,2024-12-15
CUST004932,Desiree,Freeman,1969-12-07,54,M,NSW,2639,Self-Employed,4,49629.17,Renting,2,2025-07-27
CUST004933,Douglas,Montgomery,1954-04-06,69,M,NSW,2049,Unemployed,0,19935.74,Renting,0,2019-12-16
CUST004934,Wendy,Ramos,2003-08-30,20,M,VIC,2602,Self-Employed,17,61722.89,Owner,3,2019-07-28
CUST004935,Kathleen,Ferguson,1960-10-11,63,F,VIC,2906,Full-Time,15,99087.61,Renting,1,2023-07-02
CUST004936,Natalie,Drake,1984-10-21,39,F,NSW,2660,Self-Employed,33,80044.21,Renting,1,2017-08-02
CUST004937,Tammy,Simpson,2004-02-20,19,F,NSW,8617,Casual,12,21445.07,Mortgage,1,2025-08-17
CUST004938,Nicholas,Stone,1988-09-19,35,F,QLD,6026,Self-Employed,30,68177.37,Mortgage,2,2017-11-21
CUST004939,Susan,Miller,1996-07-05,27,M,VIC,2986,Full-Time,43,32970.07,Mortgage,4,2017-12-16
CUST004940,Raymond,Smith,1991-06-09,32,F,QLD,2664,Full-Time,44,58080.53,Owner,4,2022-02-04
CUST004941,Lindsey,Ross,1957-02-13,66,F,NSW,9967,Full-Time,2,98577.45,Living with Family,0,2022-07-31
CUST004942,Mike,Moore,1956-12-21,67,M,QLD,2920,Full-Time,1,55581.57,Living with Family,0,2023-06-10
CUST004943,Kenneth,Moore,1997-05-17,26,M,WA,2977,Full-Time,18,77231.66,Renting,2,2025-04-16
CUST004944,Jennifer,Hernandez,1961-09-09,62,F,NSW,2634,Part-Time,85,28097.89,Renting,0,2018-05-04
CUST004945,Edward,Carey,1961-07-04,62,M,QLD,2980,Full-Time,2,101078.44,Owner,1,2016-09-24
CUST004946,Mary,Monroe,1968-05-06,55,F,NSW,2939,Part-Time,4,46906.36,Mortgage,3,2020-03-28
CUST004947,Hector,Cox,1953-05-09,70,M,QLD,2252,Self-Employed,68,62318.07,Mortgage,0,2016-10-19
CUST004948,Jessica,Perez,1970-08-09,53,M,NSW,2661,Full-Time,95,98458.7,Owner,0,2018-06-03
CUST004949,Joseph,Sellers,1956-08-18,67,F,NSW,2059,Full-Time,1,107733.03,Renting,0,2025-05-15
CUST004950,Keith,Hernandez,1985-11-24,38,M,SA,2632,Full-Time,31,86695.17,Renting,0,2023-04-04
CUST004951,Adam,Miller,1990-12-21,33,M,QLD,2639,Full-Time,170,113064.19,Renting,0,2019-03-01
CUST004952,Julie,Swanson,1964-09-12,59,F,VIC,2814,Part-Time,131,50461.64,Living with Family,3,2024-06-25
CUST004953,Amanda,Tyler,1996-07-22,27,M,ACT,3343,Full-Time,1,62852.24,Living with Family,2,2022-11-08
CUST004954,Nancy,Olson,1986-07-26,37,F,QLD,4240,Full-Time,5,89925.76,Renting,2,2023-07-14
CUST004955,Danny,Arias,1955-05-02,68,F,TAS,2633,Full-Time,22,55886.84,Living with Family,4,2017-07-23
CUST004956,Shelby,Glenn,1978-04-08,45,M,QLD,8181,Casual,18,17606.74,Mortgage,0,2022-08-08
CUST004957,Linda,Knight,2005-05-31,18,F,TAS,2634,Part-Time,1,39330.87,Mortgage,2,2018-03-10
CUST004958,Victoria,Stone,1973-05-31,50,M,ACT,0863,Full-Time,3,116261.71,Renting,2,2022-11-02
CUST004959,Thomas,Compton,1970-09-13,53,F,NSW,2962,Self-Employed,1,67319.6,Renting,0,2020-06-23
CUST004960,Kevin,Mills,1994-03-24,29,M,NSW,4237,Part-Time,69,22925.49,Living with Family,0,2024-02-21
CUST004961,Lance,Adkins,1958-05-17,65,F,QLD,2625,Self-Employed,5,48013.43,Mortgage,0,2018-07-19
CUST004962,Rachel,Cordova,1956-07-01,67,M,NSW,9280,Full-Time,1,73966.76,Mortgage,3,2019-09-15
CUST004963,Michael,Spencer,1964-04-30,59,F,NSW,8287,Part-Time,1,32209.34,Renting,1,2018-02-26
CUST004964,Thomas,James,1975-04-30,48,F,NSW,2980,Self-Employed,11,59932.33,Renting,0,2021-07-07
CUST004965,Tara,Evans,1981-01-24,42,F,QLD,3712,Full-Time,6,87788.45,Renting,0,2017-03-23
CUST004966,Jared,Sutton,1977-02-20,46,F,NSW,2676,Full-Time,49,42716.22,Owner,2,2021-09-21
CUST004967,Curtis,Waters,1984-10-07,39,M,WA,2626,Full-Time,38,87018.66,Owner,0,2017-11-18
CUST004968,Austin,Skinner,1987-10-24,36,F,NSW,2444,Full-Time,1,79113.87,Renting,3,2018-09-14
CUST004969,David,Trujillo,1986-08-03,37,M,WA,2444,Casual,73,37458.69,Owner,1,2019-12-04
CUST004970,Michelle,Reyes,1983-12-31,40,F,NSW,2935,Full-Time,59,81972.36,Living with Family,1,2023-02-04
CUST004971,Sarah,Lewis,1967-10-26,56,M,QLD,7971,Full-Time,120,130680.84,Renting,1,2024-01-09
CUST004972,Michael,Perez,1989-05-15,34,M,SA,2694,Casual,28,35210.21,Living with Family,0,2023-10-17
CUST004973,Franklin,Reynolds,2003-10-31,20,M,NSW,0870,Part-Time,108,51479.12,Mortgage,0,2017-07-22
CUST004974,Julie,Conner,1993-03-24,30,M,WA,2933,Full-Time,69,82506.36,Renting,1,2019-05-17
CUST004975,Tyler,Rodgers,1984-07-06,39,F,VIC,4586,Part-Time,11,45149.5,Mortgage,2,2022-05-14
CUST004976,Alexandra,Davis,1992-04-11,31,M,WA,2918,Full-Time,13,81981.32,Mortgage,0,2020-05-10
CUST004977,Wendy,Lamb,2004-09-17,19,F,WA,2621,Full-Time,28,53102.74,Living with Family,1,2020-01-09
CUST004978,Victor,Scott,1983-12-28,40,F,NSW,2906,Casual,41,40799.94,Mortgage,0,2025-07-10
CUST004979,David,Leach,1962-06-18,61,M,NSW,6033,Casual,3,18598.55,Living with Family,1,2017-10-13
CUST004980,Jermaine,Guzman,1959-06-08,64,F,NSW,2780,Full-Time,49,80165.93,Mortgage,1,2025-02-01
CUST004981,Keith,Clark,1975-03-10,48,F,QLD,2619,Full-Time,19,99753.51,Mortgage,3,2025-07-20
CUST004982,Natalie,Humphrey,1992-03-04,31,F,QLD,8368,Part-Time,4,53814.72,Renting,4,2020-11-22
CUST004983,Jennifer,Crawford,1976-05-25,47,F,VIC,1703,Full-Time,6,84913.53,Renting,2,2020-05-07
CUST004984,Whitney,Farmer,1973-07-28,50,M,VIC,2990,Full-Time,14,43536.81,Mortgage,0,2016-10-04
CUST004985,Nicholas,Love,2005-10-23,18,M,WA,2648,Part-Time,1,25168.02,Mortgage,4,2024-05-25
CUST004986,Tammy,Cobb,1956-09-11,67,M,QLD,4219,Self-Employed,2,77131.77,Owner,4,2024-03-08
CUST004987,Melissa,Perry,1962-01-20,61,F,NSW,4278,Full-Time,27,56629.77,Mortgage,1,2023-11-02
CUST004988,Dennis,Green,1993-12-15,30,M,VIC,2679,Full-Time,11,103915.83,Renting,2,2018-07-31
CUST004989,Rebecca,Bowen,1999-01-20,24,F,VIC,2979,Casual,47,29539.34,Renting,2,2025-09-16
CUST004990,Gabriel,Hodges,1974-09-19,49,F,NSW,2996,Casual,5,39267.36,Mortgage,2,2022-08-31
CUST004991,Paige,Daniels,1972-10-04,51,F,VIC,2681,Casual,7,40966.04,Owner,3,2018-05-12
CUST004992,Robin,Harris,1964-05-13,59,F,NSW,2958,Casual,28,31296.75,Owner,3,2024-01-10
CUST004993,Natalie,Hart,1965-10-19,58,M,VIC,2619,Full-Time,1,137110.34,Mortgage,3,2025-06-04
CUST004994,Tina,Yates,1987-11-18,36,F,VIC,2961,Full-Time,11,86861.63,Living with Family,0,2018-02-10
CUST004995,David,Salas,1964-11-20,59,M,VIC,2697,Full-Time,26,41938.91,Renting,0,2021-09-27
CUST004996,Katherine,Smith,1954-11-07,69,M,ACT,9364,Self-Employed,41,69882.93,Renting,1,2022-05-11
CUST004997,Christopher,Jenkins,1980-05-29,43,F,WA,2959,Full-Time,17,47157.11,Mortgage,2,2019-11-15
CUST004998,Traci,Tran,1970-09-09,53,F,NSW,0959,Part-Time,33,36007.26,Mortgage,1,2025-02-10
CUST004999,Cindy,Porter,1959-05-30,64,F,QLD,2661,Full-Time,38,99947.78,Renting,2,2018-08-08
CUST005000,James,Norris,1999-03-18,24,F,QLD,2959,Self-Employed,20,79947.82,Mortgage,1,2021-03-12
CUST005001,Steven,Stone,1978-01-30,45,F,WA,2917,Full-Time,50,62566.07,Mortgage,4,2020-01-08
CUST005002,Kristina,Coleman,1961-11-19,62,M,NSW,2674,Casual,10,24199.63,Mortgage,0,2017-07-12
CUST005003,Caitlin,Richards,1964-08-15,59,F,VIC,2688,Full-Time,144,70550.58,Owner,0,2016-12-08
CUST005004,Amy,Evans,1981-06-30,42,F,VIC,2607,Part-Time,78,54682.71,Renting,0,2024-06-02
CUST005005,Cathy,Smith,1960-11-11,63,F,VIC,2920,Casual,1,42348.27,Renting,3,2024-05-15
CUST005006,Michelle,Johnson,1956-05-24,67,M,NSW,2313,Full-Time,50,96977.86,Renting,0,2022-03-19
CUST005007,Alicia,Smith,1969-02-12,54,F,VIC,2922,Full-Time,29,97278.18,Mortgage,2,2023-06-21
CUST005008,John,Montgomery,1973-08-30,50,F,VIC,2349,Full-Time,13,85248.44,Mortgage,3,2022-02-27
CUST005009,Michelle,Warren,1954-10-10,69,M,VIC,2991,Casual,47,46681.77,Renting,2,2023-12-05
CUST005010,Lori,Morrow,1972-01-10,52,M,VIC,2909,Self-Employed,8,98937.05,Renting,2,2016-11-21
CUST005011,Tina,Hopkins,1998-05-27,25,F,VIC,5157,Full-Time,29,68141.53,Renting,3,2018-09-28
CUST005012,Anthony,Gibson,1988-02-03,35,M,NSW,5673,Full-Time,104,91406.07,Mortgage,1,2020-03-17
CUST005013,Benjamin,Lowe,1960-04-03,63,M,NSW,2619,Full-Time,4,114259.57,Renting,2,2017-02-17
CUST005014,James,White,1960-03-28,63,M,NSW,2933,Casual,6,59009.18,Owner,3,2022-10-18
CUST005015,William,Hughes,1953-01-15,71,M,VIC,5724,Part-Time,95,36354.08,Renting,2,2024-12-04
CUST005016,Taylor,Beck,1985-09-17,38,M,TAS,2975,Full-Time,9,63411.74,Mortgage,0,2024-12-16
CUST005017,James,Tate,1975-06-23,48,M,QLD,2920,Self-Employed,9,45032.81,Renting,1,2020-12-04
CUST005018,Erin,Parker,1956-08-08,67,F,WA,0817,Casual,62,23123.49,Owner,1,2022-10-22
CUST005019,Lindsey,Cross,1961-08-26,62,M,NSW,0209,Unemployed,0,17930.89,Renting,0,2020-07-16
CUST005020,William,Watts,1969-06-19,54,M,ACT,9610,Full-Time,25,86835.53,Owner,0,2025-01-27
CUST005021,Emily,Wells,1980-02-08,43,M,QLD,2968,Full-Time,4,79489.22,Mortgage,2,2020-02-18
CUST005022,Michelle,Meyers,2005-11-18,18,M,NSW,6433,Full-Time,8,70025.55,Renting,2,2025-08-29
CUST005023,Joseph,Crawford,1973-07-19,50,M,QLD,2646,Part-Time,7,60295.75,Mortgage,2,2018-07-13
CUST005024,Mary,Barrett,1978-02-23,45,F,VIC,2969,Part-Time,14,39093.04,Mortgage,1,2020-04-08
CUST005025,Joseph,Cook,2000-04-17,23,F,QLD,2616,Full-Time,162,76135.22,Owner,2,2020-03-10
CUST005026,Brandy,Baker,1964-10-06,59,F,WA,2611,Full-Time,6,66556.46,Mortgage,0,2019-11-12
CUST005027,Lisa,Allen,1998-07-24,25,M,VIC,2614,Self-Employed,28,61173.2,Owner,1,2024-06-30
CUST005028,Jennifer,Anderson,1987-04-19,36,M,NSW,2053,Full-Time,140,67459.13,Mortgage,2,2020-09-16
CUST005029,Deborah,Hansen,1959-07-26,64,M,QLD,2889,Full-Time,22,125056.02,Mortgage,0,2020-04-23
CUST005030,Darlene,Green,2000-09-05,23,M,VIC,2037,Full-Time,6,80786.95,Living with Family,2,2023-12-20
CUST005031,Angela,Mcmahon,1969-12-28,54,M,WA,2918,Full-Time,16,64744.75,Mortgage,0,2016-10-15
CUST005032,Jason,Daniel,1963-01-16,61,F,SA,2976,Full-Time,141,40522.74,Mortgage,1,2021-12-12
CUST005033,Catherine,Wright,1960-07-18,63,F,NSW,7648,Casual,1,46521.9,Owner,4,2017-02-10
CUST005034,Lisa,Johnson,2003-01-06,21,F,QLD,2687,Full-Time,29,86346.69,Renting,1,2018-08-10
CUST005035,Nancy,Miller,2005-11-05,18,F,NSW,1632,Full-Time,69,48795.02,Owner,1,2024-01-09
