application_id,customer_id,application_date,loan_purpose,loan_amount_requested,term_months,interest_rate_offered,channel,bad_flag,first_name,last_name,date_of_birth,age_at_2024,gender,state,postcode,employment_type,employment_tenure_months,annual_income,residential_status,dependents,customer_since,bureau_credit_score,enquiries_last_6m,active_credit_accounts,defaults_on_file,months_since_last_delinquency,total_existing_debt,credit_utilization_pct,credit_file_age_months
APP007040,CUST002423,2024-02-02,Debt Consolidation,22000,60,20.37,Online,0,Laurie,Hebert,1953-04-01,70,F,QLD,2994,Part-Time,54,44121.63,Renting,4,2024-03-28,761,0,1,0,,743.79,28.3,43
APP007041,CUST000015,2023-10-25,Travel,31500,48,9.05,Broker,1,Julie,Patterson,1980-12-26,43,F,SA,6653,Self-Employed,7,73245.18,Renting,1,2025-09-13,556,2,2,0,,36004.83,60.1,4
APP007042,CUST000928,2024-03-26,Wedding,13500,24,17.81,Online,0,Linda,Chang,1969-02-11,54,M,VIC,2110,Full-Time,1,83096.57,Owner,3,2025-01-18,714,0,4,0,,16844.55,62.3,126
APP007044,CUST003282,2023-12-10,Debt Consolidation,24500,24,15.85,Broker,0,Emily,Reyes,1990-08-28,33,F,NSW,2649,Full-Time,11,78261.12,Mortgage,0,2018-04-12,763,1,3,0,,22509.46,88.8,112
APP007048,CUST000472,2023-07-26,Travel,9000,12,18.17,Branch,0,Michael,Stephens,1995-01-29,28,M,QLD,2920,Self-Employed,32,25159.46,Renting,1,2019-10-27,705,0,4,0,,16608.22,61.0,158
APP007049,CUST003925,2023-11-21,Wedding,23000,24,20.35,Broker,0,Jose,Wheeler,1984-09-22,39,M,NSW,928,Full-Time,12,70207.73,Renting,0,2025-04-03,711,1,2,0,,31313.42,61.0,189
APP007050,CUST001575,2023-02-19,Other,10000,12,14.18,Broker,0,Joshua,Lawson,1959-12-22,64,F,NSW,8610,Full-Time,51,73448.9,Mortgage,2,2022-07-17,790,1,3,0,,4361.89,35.3,27
APP007052,CUST003730,2023-10-23,Debt Consolidation,7500,60,12.56,Online,1,Patrick,Miller,2003-02-17,20,M,WA,2911,Full-Time,13,30059.16,Living with Family,0,2024-06-03,709,2,2,2,4.0,23694.28,49.6,156
APP007054,CUST004506,2024-03-08,Debt Consolidation,22500,24,13.5,Broker,0,Rachel,Cox,1973-08-30,50,M,NSW,2946,Full-Time,30,74918.83,Mortgage,1,2017-05-10,789,2,7,0,,3686.96,37.3,130
APP007055,CUST000587,2023-11-16,Debt Consolidation,31500,36,10.05,Branch,0,Kathryn,Hill,2002-11-06,21,F,NSW,2954,Part-Time,32,43017.97,Mortgage,1,2020-10-19,658,1,3,0,,36096.78,74.8,103
APP007057,CUST003630,2024-02-11,Car Purchase,39500,60,22.48,Online,0,Shannon,Griffin,2000-09-01,23,M,VIC,2223,Full-Time,53,58365.1,Renting,2,2022-06-22,726,0,4,0,,0.0,35.9,93
APP007058,CUST000348,2023-06-23,Debt Consolidation,2000,36,14.71,Branch,0,Lisa,Williams,1954-01-14,70,M,QLD,1623,Self-Employed,34,82599.43,Renting,1,2017-05-03,758,1,4,0,,0.0,16.8,228
APP007060,CUST003379,2023-07-17,Car Purchase,33500,12,9.77,Broker,0,Wendy,Martin,1982-10-20,41,F,NSW,2928,Part-Time,15,52931.5,Mortgage,1,2020-01-20,683,3,4,0,,10914.71,60.7,127
APP007061,CUST001808,2023-07-03,Debt Consolidation,28000,24,10.17,Broker,0,Gail,Singleton,1963-12-03,60,M,NSW,2970,Self-Employed,36,59712.83,Renting,3,2021-01-08,612,3,7,1,6.0,27961.75,33.2,131
APP007062,CUST002554,2023-07-24,Debt Consolidation,20500,60,12.08,Online,0,Angela,Durham,2003-12-19,20,F,VIC,2606,Full-Time,85,113715.71,Living with Family,1,2017-04-01,709,0,3,0,,16678.46,29.2,186
APP007065,CUST001762,2023-08-19,Debt Consolidation,34500,48,16.45,Online,0,Lori,Parrish,1965-08-26,58,F,VIC,6459,Full-Time,92,57400.6,Owner,1,2023-08-18,723,2,2,0,,11876.66,88.5,132
APP007067,CUST002687,2023-09-05,Debt Consolidation,35500,24,19.46,Online,0,Brandon,Martinez,1996-05-02,27,F,NSW,2629,Full-Time,33,95481.38,Mortgage,0,2022-11-03,655,2,1,0,,28993.88,47.0,71
APP007069,CUST003108,2023-01-25,Debt Consolidation,13500,48,18.21,Online,0,Jamie,Crawford,1995-10-29,28,F,WA,2648,Casual,12,35398.05,Renting,2,2025-09-05,635,3,1,0,,14977.52,34.3,81
APP007070,CUST004588,2023-09-07,Debt Consolidation,37000,24,11.13,Online,0,Corey,Mcdaniel,1987-07-21,36,M,VIC,2907,Part-Time,59,50322.66,Mortgage,0,2025-05-04,900,0,4,0,,0.0,22.9,18
APP007073,CUST004675,2023-09-14,Home Renovation,5000,48,19.25,Branch,0,Penny,Coleman,1985-10-09,38,F,NSW,2609,Part-Time,14,56359.32,Mortgage,0,2024-12-31,680,2,3,0,,11517.82,27.8,208
APP007074,CUST005205,2023-02-20,Home Renovation,43000,36,9.81,Online,1,Ronald,Lane,2001-06-19,22,F,QLD,2636,Unemployed,0,24552.25,Renting,0,2024-01-05,558,7,3,2,11.0,39418.12,100.0,70
APP007075,CUST005518,2024-03-11,Other,49000,12,20.49,Online,0,Danielle,Hernandez,1961-05-06,62,M,VIC,2669,Full-Time,10,92145.59,Renting,2,2018-02-06,747,0,3,0,,69.31,18.0,90
APP007076,CUST002477,2023-11-10,Home Renovation,33000,36,10.7,Online,0,Paige,Wilson,2005-05-29,18,F,VIC,2639,Casual,16,37705.45,Owner,2,2022-03-20,546,1,1,0,,28952.29,58.4,157
APP007077,CUST004518,2023-06-29,Other,26500,36,7.91,Branch,0,Jeffrey,Williams,1995-02-24,28,F,NSW,2709,Full-Time,2,48024.88,Mortgage,0,2023-02-03,753,1,1,0,,6826.49,48.3,106
APP007078,CUST003315,2023-08-21,Wedding,13500,48,17.54,Broker,0,Deanna,Kelly,1959-05-14,64,F,NSW,2679,Part-Time,90,33459.65,Renting,1,2021-02-16,522,4,5,0,,15782.78,86.0,59
APP007079,CUST000694,2023-04-17,Debt Consolidation,45500,48,9.89,Branch,0,Dustin,Haley,1971-10-26,52,M,VIC,2637,Casual,25,29169.39,Living with Family,2,2023-12-23,802,2,3,0,,5136.16,14.6,51
APP007081,CUST000498,2023-11-12,Travel,34500,60,18.82,Broker,0,Ashley,Larsen,1952-08-09,71,F,VIC,2630,Full-Time,23,86780.08,Owner,0,2019-12-22,735,1,3,0,,22287.55,74.9,90
APP007084,CUST004802,2023-10-04,Travel,25000,24,21.3,Online,0,Thomas,Dominguez,1993-04-26,30,M,NSW,2966,Part-Time,47,45706.84,Mortgage,0,2017-11-24,677,0,3,0,,23579.65,60.7,142
APP007085,CUST000886,2023-09-19,Debt Consolidation,6000,48,18.84,Branch,0,Monica,Smith,1958-02-22,65,M,VIC,2616,Self-Employed,20,115423.34,Living with Family,3,2022-10-31,727,3,4,0,,22383.35,64.7,22
APP007089,CUST003752,2024-02-25,Debt Consolidation,17500,36,9.27,Broker,0,Amber,Brown,1973-08-12,50,M,NSW,2817,Full-Time,13,67571.16,Renting,2,2017-12-11,880,1,4,0,,0.0,26.9,148
APP007090,CUST003431,2023-05-14,Travel,48500,60,21.63,Online,0,Jason,Carlson,2000-08-02,23,F,QLD,6123,Self-Employed,9,61575.2,Renting,2,2020-11-07,725,1,2,0,,15820.25,51.1,132
APP007091,CUST000430,2023-02-04,Home Renovation,22000,36,9.09,Broker,0,Joshua,Miller,1957-11-02,66,F,NSW,9999,Full-Time,39,63502.4,Renting,1,2019-04-16,613,2,3,0,,25552.97,23.9,190
APP007094,CUST000382,2023-03-01,Car Purchase,6000,48,12.07,Online,0,Paula,Herrera,1970-07-31,53,M,ACT,911,Part-Time,30,49415.77,Living with Family,1,2023-08-24,771,1,5,0,,26706.41,48.2,90
APP007095,CUST004869,2023-10-21,Other,45500,24,17.22,Online,0,Valerie,Perez,1982-12-12,41,M,NSW,7495,Full-Time,8,106379.04,Owner,0,2024-12-23,794,0,4,0,,18942.85,35.1,198
APP007096,CUST000670,2024-02-27,Home Renovation,33500,36,10.29,Online,0,Diane,Lara,1961-06-04,62,F,NSW,2923,Full-Time,15,67167.22,Renting,0,2017-01-10,681,4,2,3,16.0,15234.88,74.3,101
APP007101,CUST001095,2023-10-05,Home Renovation,30500,24,9.28,Broker,0,Tammy,Glenn,1960-01-19,63,F,QLD,2403,Casual,35,26560.8,Owner,3,2018-03-11,754,0,3,0,,3400.11,4.5,73
APP007102,CUST002015,2023-08-17,Travel,2000,60,9.47,Online,0,Richard,Perez,1960-06-06,63,F,VIC,915,Self-Employed,16,61679.16,Mortgage,1,2020-10-15,764,2,2,0,,13185.43,33.1,81
APP007103,CUST002625,2024-02-06,Wedding,49500,48,13.26,Online,0,Bradley,Brown,1949-11-19,74,M,QLD,2619,Full-Time,17,97187.38,Owner,0,2023-11-25,805,2,2,0,,0.0,14.2,106
APP007104,CUST002849,2023-09-28,Debt Consolidation,36000,36,16.81,Online,0,Christopher,Melton,1958-06-23,65,M,VIC,2619,Full-Time,17,115385.59,Renting,3,2020-07-02,636,0,3,0,,20342.47,72.0,67
APP007105,CUST002791,2023-02-10,Wedding,9500,12,21.45,Branch,0,Kyle,Johnson,1986-03-16,37,M,NSW,7131,Self-Employed,8,42310.37,Renting,0,2025-04-14,589,4,4,1,8.0,32132.08,42.5,124
APP007107,CUST003414,2023-04-19,Other,28000,60,17.81,Broker,0,Kirsten,Benson,1990-03-05,33,M,WA,2378,Full-Time,22,87712.7,Owner,1,2017-09-23,806,2,2,0,,15020.97,16.0,127
APP007109,CUST000605,2024-02-02,Debt Consolidation,36500,36,10.08,Online,0,Nicole,Alvarado,1969-12-28,54,M,VIC,2955,Full-Time,24,51943.65,Owner,0,2019-05-14,623,2,3,0,,27639.96,67.6,58
APP007110,CUST002924,2023-10-20,Other,17000,36,18.55,Broker,0,Anthony,Haley,1988-11-15,35,M,QLD,5889,Casual,4,50031.02,Renting,4,2020-12-31,655,0,2,0,,5686.72,20.5,42
APP007112,CUST003805,2023-11-11,Debt Consolidation,11000,60,12.18,Branch,0,Carl,Johnson,1993-10-14,30,F,NSW,5281,Full-Time,44,122220.78,Mortgage,0,2024-02-12,801,0,8,0,,3472.91,46.6,92
APP007113,CUST005373,2023-06-05,Travel,32000,36,18.91,Broker,0,Jessica,Hopkins,1966-06-04,57,M,VIC,2637,Full-Time,40,70321.36,Renting,2,2023-04-16,725,0,5,0,,0.0,18.3,48
APP007114,CUST004137,2023-02-21,Car Purchase,49000,60,16.32,Broker,0,Jeremiah,Howard,1977-08-13,46,M,WA,2486,Full-Time,13,60763.3,Renting,2,2020-06-12,683,2,3,0,,19508.77,23.1,115
APP007115,CUST001734,2023-12-09,Debt Consolidation,26000,36,14.31,Broker,0,Amanda,Heath,1958-10-31,65,F,NSW,2684,Full-Time,3,79100.6,Mortgage,3,2023-12-08,624,2,3,1,29.0,32466.07,100.0,162
APP007117,CUST000316,2024-03-30,Debt Consolidation,26500,12,8.99,Online,0,Bryan,Kelley,1982-06-13,41,M,NSW,3398,Part-Time,15,76408.93,Owner,3,2018-01-27,717,2,3,0,,12828.62,42.5,100
APP007120,CUST000745,2023-12-15,Other,34000,60,21.15,Online,0,Lynn,Bauer,2001-05-15,22,F,QLD,2294,Part-Time,32,36233.82,Owner,0,2021-06-26,637,5,3,3,16.0,27364.2,36.7,33
APP007121,CUST005568,2023-07-06,Car Purchase,36000,24,19.69,Broker,0,Donna,Rivas,1972-07-03,51,M,QLD,2958,Full-Time,20,93637.55,Renting,0,2018-10-25,672,1,2,0,,17162.21,64.7,108
APP007122,CUST004199,2023-10-17,Car Purchase,2500,36,15.31,Online,0,Joseph,Sullivan,1969-02-19,54,F,WA,2941,Self-Employed,95,81643.47,Renting,0,2023-08-19,889,2,3,0,,0.0,52.3,151
APP007124,CUST001790,2023-01-05,Wedding,16000,36,14.63,Branch,0,Gregory,Taylor,1990-09-02,33,F,VIC,2946,Casual,14,20927.94,Renting,2,2018-10-04,650,1,6,0,,17981.3,36.7,186
APP007125,CUST005570,2023-10-21,Travel,44500,48,11.09,Online,0,Tina,Sanchez,1986-12-02,37,M,NSW,2628,Casual,56,43201.67,Living with Family,1,2018-05-30,611,1,4,0,,20882.35,58.7,52
APP007126,CUST002137,2023-12-31,Debt Consolidation,38000,36,21.02,Broker,0,Nicole,Brown,1982-09-13,41,F,NSW,2627,Self-Employed,100,47120.93,Living with Family,3,2017-04-19,738,2,3,0,,14824.78,100.0,102
APP007127,CUST001358,2023-11-02,Car Purchase,35500,60,20.6,Branch,0,Amanda,Sullivan,1999-09-26,24,F,NSW,2068,Full-Time,10,118678.49,Renting,2,2024-01-31,873,3,3,0,,26598.35,1.2,120
APP007128,CUST001756,2023-05-23,Debt Consolidation,34000,36,7.97,Online,0,Kelly,Weeks,1974-12-26,49,M,QLD,2885,Full-Time,22,106879.57,Mortgage,1,2022-04-05,837,2,2,0,,15585.42,0.0,108
APP007129,CUST001158,2023-04-06,Home Renovation,41500,36,19.49,Broker,0,Antonio,Moore,1976-02-21,47,M,NSW,9519,Full-Time,25,77959.89,Mortgage,1,2024-05-24,657,5,2,0,,27543.9,93.9,99
APP007130,CUST004936,2023-03-15,Travel,49500,24,17.59,Online,0,Natalie,Drake,1984-10-21,39,F,NSW,2660,Self-Employed,33,80044.21,Renting,1,2017-08-02,732,0,2,0,,20006.67,85.7,55
APP007134,CUST003120,2023-11-13,Travel,19000,48,12.24,Online,0,Kevin,Espinoza,2000-09-22,23,F,VIC,2676,Part-Time,26,46214.61,Mortgage,2,2017-05-09,567,6,3,0,,42181.08,77.1,39
APP007135,CUST005958,2024-03-11,Car Purchase,29000,24,19.28,Branch,0,Kimberly,Johnson,1997-05-10,26,F,WA,2628,Full-Time,6,125481.13,Renting,2,2016-11-19,704,1,4,0,,0.0,21.9,50
APP007138,CUST001645,2023-01-24,Car Purchase,22000,48,8.23,Online,0,Matthew,Hubbard,1964-11-09,59,M,WA,2623,Self-Employed,1,82590.83,Mortgage,1,2021-08-25,709,1,4,0,,20457.65,76.7,121
APP007139,CUST002882,2023-01-21,Debt Consolidation,12000,36,15.05,Online,0,Dawn,Martin,1978-07-26,45,F,QLD,2086,Full-Time,20,94752.46,Mortgage,0,2023-11-23,750,0,9,0,,12055.64,55.8,118
APP007141,CUST001287,2023-12-06,Debt Consolidation,23500,60,16.67,Online,0,Christine,Brown,1993-08-24,30,F,WA,2977,Part-Time,14,32428.12,Mortgage,2,2019-05-24,569,0,1,0,,29515.24,48.5,139
APP007142,CUST005767,2024-02-09,Debt Consolidation,15500,48,12.55,Online,0,Cynthia,Guerra,1951-10-31,72,M,VIC,8951,Full-Time,42,81114.11,Owner,2,2024-10-09,668,1,1,0,,4850.39,75.2,113
APP007144,CUST004099,2023-05-16,Debt Consolidation,26000,36,20.18,Branch,0,Katherine,Russell,1982-12-16,41,M,QLD,9063,Casual,15,31936.43,Mortgage,1,2019-08-19,670,2,4,1,1.0,13448.23,66.5,146
APP007145,CUST004502,2023-03-18,Car Purchase,37500,36,21.59,Online,0,Jerry,Williams,1954-10-25,69,M,VIC,9823,Self-Employed,5,64967.45,Renting,3,2021-07-02,763,2,3,0,,3339.76,43.5,10
APP007146,CUST003187,2023-07-11,Debt Consolidation,3500,36,18.58,Broker,0,Gary,Cuevas,1999-05-10,24,M,WA,2667,Full-Time,52,43008.06,Renting,2,2022-11-25,611,4,2,0,,16640.25,79.7,22
APP007148,CUST000700,2023-07-24,Home Renovation,45000,24,21.91,Broker,0,Mark,Dixon,1966-03-27,57,M,VIC,2611,Full-Time,16,75938.66,Owner,2,2020-02-26,782,2,3,0,,17263.56,29.9,100
APP007149,CUST001861,2023-12-27,Home Renovation,3500,48,19.18,Online,0,Robert,Green,1953-10-22,70,M,NSW,4198,Full-Time,57,80119.66,Owner,1,2023-02-27,660,1,1,0,,17486.78,29.6,112
APP007150,CUST001148,2023-03-04,Home Renovation,4500,36,22.33,Online,0,Brian,Watson,1956-02-18,67,M,VIC,985,Self-Employed,101,90686.85,Mortgage,1,2017-11-02,900,0,5,0,,0.0,0.8,36
APP007151,CUST004276,2023-11-23,Home Renovation,35000,12,7.61,Online,0,Amy,Singleton,1952-02-25,71,M,VIC,2998,Full-Time,14,66120.95,Mortgage,2,2017-03-03,680,2,4,0,,26606.01,73.9,95
APP007153,CUST001373,2023-01-29,Car Purchase,34500,24,17.22,Online,0,Richard,Murphy,1989-05-25,34,F,NSW,2455,Full-Time,25,15000.0,Mortgage,1,2023-09-23,609,5,5,0,,24640.41,56.8,71
APP007158,CUST004168,2023-01-02,Debt Consolidation,33500,36,19.89,Branch,0,Jonathan,Lee,1992-05-10,31,M,VIC,2901,Full-Time,14,85682.24,Mortgage,2,2018-01-10,609,2,5,0,,0.0,39.4,78
APP007159,CUST002078,2024-02-04,Debt Consolidation,19500,12,11.6,Online,0,Nicole,Kennedy,1952-01-05,72,M,SA,2912,Casual,34,30891.0,Mortgage,3,2023-08-18,660,1,1,0,,18540.37,72.2,92
APP007160,CUST001954,2023-10-26,Medical,33000,48,16.08,Broker,0,Colin,Chase,1976-03-11,47,F,NSW,8415,Full-Time,15,95928.56,Renting,1,2020-07-24,826,1,4,0,,817.25,0.0,100
APP007161,CUST005752,2023-04-15,Car Purchase,49000,24,22.12,Online,0,Wayne,Ferguson,1979-09-28,44,M,NSW,2225,Full-Time,6,63413.45,Renting,2,2018-08-20,706,4,5,0,,8794.61,52.0,101
APP007162,CUST004405,2023-08-24,Medical,14500,36,16.84,Broker,0,Julie,Anderson,1974-09-13,49,F,VIC,2385,Full-Time,105,40195.69,Owner,1,2024-10-01,838,1,2,0,,7417.18,0.0,62
APP007164,CUST002036,2023-05-28,Medical,41500,36,9.71,Branch,0,Rachel,Wilson,1971-11-08,52,M,VIC,2920,Full-Time,8,82204.87,Living with Family,3,2024-11-11,755,1,3,0,,4608.0,12.8,70
APP007165,CUST003157,2023-10-12,Debt Consolidation,26000,12,18.93,Online,0,Maria,Williams,1955-12-26,68,F,VIC,2664,Full-Time,53,40273.73,Renting,0,2020-03-02,755,0,4,0,,13277.67,26.0,119
APP007167,CUST005460,2023-02-02,Debt Consolidation,4500,36,13.61,Broker,0,John,Bailey,1954-11-21,69,M,NSW,2996,Casual,4,48778.67,Renting,3,2024-12-12,675,0,1,0,,11395.86,42.7,96
APP007169,CUST003456,2023-07-26,Debt Consolidation,32000,24,20.75,Online,0,Deborah,Brown,2005-12-18,18,F,VIC,2653,Part-Time,102,15326.03,Renting,1,2019-10-04,783,0,4,0,,8533.85,7.8,153
APP007170,CUST003946,2023-01-22,Travel,43000,60,17.12,Broker,0,Anthony,Johnson,1999-12-26,24,F,QLD,2935,Full-Time,28,146646.37,Renting,3,2023-12-03,706,1,4,0,,0.0,78.8,155
APP007171,CUST001812,2023-03-22,Car Purchase,43500,60,12.15,Online,0,Michael,Santiago,1980-09-14,43,F,QLD,6039,Full-Time,191,91119.93,Renting,0,2018-04-30,695,5,1,0,,28173.7,63.0,46
APP007177,CUST000545,2024-01-07,Debt Consolidation,32500,24,17.01,Branch,0,Adam,Ferguson,1977-06-01,46,M,NSW,2970,Part-Time,28,38953.95,Mortgage,1,2024-10-02,695,3,1,0,,50343.31,86.3,53
APP007178,CUST000098,2023-01-14,Other,12500,60,12.05,Broker,1,Matthew,Beard,1996-01-01,28,F,QLD,2880,Full-Time,15,64500.73,Mortgage,3,2021-05-17,606,1,4,0,,34276.86,76.2,105
APP007181,CUST002923,2024-01-03,Home Renovation,25500,48,19.67,Branch,0,Patricia,Hall,1974-06-16,49,M,NSW,7227,Self-Employed,22,37173.69,Owner,3,2022-08-05,756,1,3,0,,5464.79,22.6,99
APP007182,CUST004223,2023-12-08,Debt Consolidation,21000,24,19.68,Branch,0,Katherine,Wolf,1960-01-16,64,F,WA,8597,Full-Time,19,91748.09,Owner,2,2019-03-05,793,1,1,0,,36206.3,38.9,102
APP007183,CUST003847,2023-06-16,Debt Consolidation,39000,24,20.34,Online,0,Charles,Lewis,1979-04-01,44,F,VIC,2953,Part-Time,44,47873.13,Owner,1,2021-06-05,653,1,5,0,,18767.76,28.0,113
APP007185,CUST005263,2023-04-01,Travel,36000,36,10.08,Online,0,Kevin,Mata,2002-07-03,21,M,WA,2920,Self-Employed,9,47092.31,Renting,2,2021-02-08,676,4,1,1,40.0,26844.56,68.4,54
APP007186,CUST001430,2023-12-28,Car Purchase,11000,12,20.4,Online,0,Michael,Jacobs,1949-10-22,74,M,WA,2975,Casual,1,52407.96,Renting,2,2017-06-22,619,2,1,0,,31349.72,64.9,242
APP007187,CUST004474,2023-11-07,Car Purchase,33000,48,18.15,Broker,0,Lindsey,Johnson,1964-01-08,60,M,WA,2277,Full-Time,8,122745.49,Renting,0,2016-10-04,739,4,2,0,,24673.47,49.6,51
APP007188,CUST003298,2023-03-12,Car Purchase,36000,48,16.69,Broker,0,Mary,Greer,1993-11-24,30,M,QLD,2920,Part-Time,73,52272.8,Mortgage,3,2020-07-23,712,0,2,0,,15447.58,41.4,210
APP007189,CUST005625,2023-12-26,Car Purchase,46500,60,12.82,Branch,0,Justin,Ramirez,1987-04-10,36,M,TAS,2824,Full-Time,26,157787.78,Renting,0,2020-04-03,746,0,3,0,,0.0,44.0,86
APP007190,CUST005698,2023-02-20,Home Renovation,29000,48,13.5,Branch,0,Matthew,Andrade,1986-10-20,37,F,WA,2941,Self-Employed,18,49161.2,Renting,3,2022-12-26,740,1,5,0,,23597.15,58.2,165
APP007191,CUST004270,2023-07-19,Debt Consolidation,42500,24,16.17,Branch,0,Emily,Martin,1964-10-25,59,F,QLD,2348,Self-Employed,2,73843.99,Renting,1,2018-12-02,628,2,0,0,,22137.17,87.4,82
APP007193,CUST005847,2023-01-17,Debt Consolidation,27500,48,12.34,Online,0,Thomas,Vazquez,1966-06-26,57,F,NSW,5117,Full-Time,45,98442.33,Mortgage,0,2017-11-06,802,0,1,0,,7530.19,10.1,56
APP007194,CUST001140,2023-05-19,Wedding,14000,36,16.81,Branch,0,Jennifer,Guerrero,1986-05-11,37,M,QLD,8466,Full-Time,25,98645.5,Renting,1,2024-09-11,692,1,3,0,,16814.02,39.1,94
APP007195,CUST003076,2023-04-14,Car Purchase,39500,36,19.59,Online,0,Derrick,Cook,1954-06-22,69,M,NSW,2963,Self-Employed,31,74576.36,Renting,0,2017-08-22,717,0,4,0,,11961.68,37.8,25
APP007197,CUST003302,2023-09-04,Debt Consolidation,37500,48,10.87,Branch,0,Anthony,White,1960-02-13,63,M,VIC,298,Self-Employed,75,59981.04,Living with Family,0,2016-11-06,694,1,6,0,,13943.69,31.2,119
APP007199,CUST005560,2023-05-26,Travel,10000,48,12.59,Online,0,Vanessa,Mcdonald,1996-04-24,27,F,VIC,4629,Full-Time,53,92830.07,Renting,0,2016-10-15,782,0,4,0,,4146.4,10.8,38
APP007203,CUST001540,2024-03-23,Debt Consolidation,47500,24,10.25,Online,0,Andrea,Phillips,1969-12-10,54,M,QLD,2920,Full-Time,2,105792.49,Renting,1,2020-08-25,765,1,6,0,,8110.97,30.9,204
APP007204,CUST004718,2023-02-07,Car Purchase,40500,24,20.7,Online,0,Amanda,Hardin,1968-11-18,55,M,SA,2610,Casual,30,35164.37,Renting,0,2016-10-26,754,3,1,0,,10969.17,43.6,120
APP007205,CUST002098,2023-08-15,Debt Consolidation,26500,48,15.24,Branch,0,Colleen,Lee,1972-03-02,51,F,SA,2667,Full-Time,2,67799.54,Renting,1,2022-03-05,639,1,2,1,120.0,19732.97,63.2,90
APP007207,CUST002905,2023-09-10,Debt Consolidation,34000,36,15.06,Online,0,Jay,Vazquez,2005-12-23,18,F,WA,2632,Full-Time,13,98116.86,Renting,0,2025-04-18,727,1,3,0,,0.0,0.0,67
APP007208,CUST001079,2023-07-08,Debt Consolidation,43500,36,15.18,Online,0,Geoffrey,Vasquez,1960-02-17,63,M,QLD,2957,Full-Time,29,74210.26,Renting,0,2017-11-29,602,3,4,0,,16206.84,97.4,117
APP007209,CUST001917,2023-06-01,Car Purchase,23000,36,15.06,Broker,0,Mark,White,1958-07-22,65,F,QLD,5578,Full-Time,60,69702.58,Living with Family,3,2023-10-03,698,6,6,0,,28630.42,55.1,98
APP007210,CUST005041,2023-07-06,Debt Consolidation,2000,48,19.79,Broker,0,Kimberly,Erickson,1984-03-19,39,M,VIC,5410,Full-Time,23,109044.67,Mortgage,0,2024-08-14,701,0,6,0,,18915.99,18.7,120
APP007211,CUST005430,2023-04-30,Travel,15500,48,11.08,Online,0,Brent,Ramirez,1951-07-19,72,M,SA,6174,Part-Time,6,15000.0,Mortgage,0,2024-10-01,586,2,1,2,44.0,31188.27,87.4,77
APP007214,CUST005735,2023-01-24,Other,46000,48,17.74,Branch,0,Betty,Phillips,1999-05-14,24,M,WA,2757,Self-Employed,46,70947.51,Owner,2,2021-01-17,588,1,2,0,,15712.72,63.2,158
APP007215,CUST003970,2023-01-25,Wedding,24500,24,10.08,Online,0,Christina,Lawrence,1968-11-11,55,F,VIC,2632,Full-Time,34,55797.33,Renting,0,2024-12-14,539,2,6,0,,9910.27,53.3,109
APP007216,CUST003634,2023-07-20,Medical,46000,60,14.88,Online,0,Timothy,Chang,1985-04-16,38,F,NT,3315,Full-Time,40,56052.61,Mortgage,0,2021-12-18,714,2,2,0,,17772.25,41.7,33
APP007218,CUST005403,2023-08-18,Other,42500,24,14.81,Online,0,Bailey,Davis,1983-10-24,40,M,SA,2950,Part-Time,31,41221.84,Renting,0,2019-05-25,790,1,7,0,,0.0,16.1,81
APP007219,CUST004431,2024-01-17,Home Renovation,18000,24,15.2,Branch,0,Brian,Peterson,1951-02-08,72,F,QLD,6080,Full-Time,48,105022.23,Mortgage,1,2022-09-19,746,1,8,0,,0.0,41.7,81
APP007220,CUST001452,2023-04-30,Debt Consolidation,35000,24,17.13,Online,0,Charles,Smith,1990-12-25,33,F,WA,2632,Full-Time,52,85188.97,Mortgage,0,2019-08-10,780,2,6,0,,2748.78,15.4,77
APP007221,CUST002689,2023-10-02,Wedding,42500,48,19.4,Broker,0,Heather,Bell,1971-11-08,52,F,NSW,2371,Full-Time,4,69145.61,Mortgage,4,2020-07-11,730,0,6,0,,14013.5,23.7,109
APP007224,CUST004925,2024-02-29,Debt Consolidation,12500,36,16.87,Online,0,Calvin,Webster,1959-03-13,64,M,WA,2676,Full-Time,27,59031.97,Mortgage,1,2016-10-11,811,0,7,0,,4172.13,9.2,67
APP007226,CUST005046,2023-04-22,Debt Consolidation,36500,24,19.41,Branch,0,Brittany,Wyatt,1977-03-01,46,F,NSW,2052,Casual,10,44880.01,Mortgage,0,2020-05-31,655,2,3,1,7.0,35305.8,57.0,99
APP007227,CUST001901,2023-07-23,Travel,36500,60,17.29,Branch,0,Marc,Gibbs,1971-05-22,52,M,NSW,2948,Full-Time,44,58091.68,Mortgage,2,2021-10-06,736,2,1,0,,26977.02,29.1,69
APP007228,CUST001598,2023-11-01,Travel,15000,24,11.26,Broker,0,Wayne,Mullen,1995-04-10,28,F,NSW,9214,Part-Time,41,20519.7,Living with Family,0,2018-01-03,701,2,4,0,,0.0,40.5,27
APP007231,CUST004893,2024-01-26,Wedding,6500,48,11.83,Online,0,Lynn,Gordon,1972-04-12,51,M,VIC,2308,Full-Time,6,98370.05,Owner,4,2021-08-21,720,1,6,0,,24588.16,35.0,108
APP007232,CUST002599,2023-06-13,Debt Consolidation,7000,48,12.4,Online,0,Joshua,Parrish,1961-04-05,62,F,WA,3309,Part-Time,76,19791.84,Renting,3,2024-02-19,693,3,5,1,13.0,31894.23,47.2,15
